"No.","Card No","Employee ID","User name","Date","Time","Terminal","IN/OUT","Door"
"1","","0312","","2021-11-03","07:57:14","----","01","240"
"2","","0244","","2021-11-03","08:10:49","----","01","240"
"3","","0038","","2021-11-03","08:20:44","----","01","240"
"4","","0346","","2021-11-03","08:49:05","----","01","240"
"5","","0321","","2021-11-03","08:50:07","----","01","240"
"6","","0334","","2021-11-03","08:51:21","----","01","240"
"7","","0290","","2021-11-03","09:01:24","----","01","240"
"8","","0324","","2021-11-03","09:05:19","----","01","240"
"9","","0328","","2021-11-03","09:05:47","----","01","240"
"10","","0211","","2021-11-03","09:05:58","----","01","240"
"11","","0319","","2021-11-03","09:09:11","----","01","240"
"12","","0308","","2021-11-03","09:09:24","----","01","240"
"13","","0281","","2021-11-03","09:10:19","----","01","240"
"14","","0308","","2021-11-03","09:10:25","----","01","240"
"15","","5047","","2021-11-03","09:10:57","----","01","240"
"16","","0313","","2021-11-03","09:12:05","----","01","240"
"17","","0299","","2021-11-03","09:12:21","----","01","240"
"18","","5019","","2021-11-03","09:13:06","----","01","240"
"19","","0341","","2021-11-03","09:13:30","----","01","240"
"20","","0321","","2021-11-03","09:14:08","----","01","240"
"21","","0345","","2021-11-03","09:16:45","----","01","240"
"22","","0022","","2021-11-03","09:19:34","----","01","240"
"23","","0317","","2021-11-03","09:28:33","----","01","240"
"24","","0319","","2021-11-03","09:36:08","----","01","240"
"25","","0299","","2021-11-03","09:41:52","----","01","240"
"26","","0259","","2021-11-03","10:25:11","----","01","240"
"27","","0304","","2021-11-03","10:29:55","----","01","240"
"28","","0335","","2021-11-03","10:52:07","----","01","240"
"29","","5047","","2021-11-03","11:16:29","----","01","240"
"30","","0122","","2021-11-03","11:51:10","----","01","240"
"31","","0308","","2021-11-03","12:05:49","----","01","240"
"32","","5047","","2021-11-03","12:23:45","----","01","240"
"33","","0308","","2021-11-03","12:26:13","----","01","240"
"34","","0236","","2021-11-03","12:39:35","----","01","240"
"35","","0122","","2021-11-03","12:39:56","----","01","240"
"36","","0318","","2021-11-03","12:55:25","----","01","240"
"37","","0304","","2021-11-03","13:03:03","----","01","240"
"38","","0321","","2021-11-03","13:13:51","----","01","240"
"39","","0281","","2021-11-03","13:43:44","----","01","240"
"40","","0341","","2021-11-03","13:49:52","----","01","240"
"41","","0328","","2021-11-03","14:03:33","----","01","240"
"42","","0299","","2021-11-03","14:13:47","----","01","240"
"43","","5019","","2021-11-03","14:43:57","----","01","240"
"44","","0318","","2021-11-03","14:44:53","----","01","240"
"45","","5047","","2021-11-03","15:48:51","----","01","240"
"46","","0321","","2021-11-03","15:59:00","----","01","240"
"47","","5047","","2021-11-03","16:42:51","----","01","240"
"48","","0291","","2021-11-03","16:59:19","----","01","240"
"49","","0177","","2021-11-03","17:53:50","----","01","240"
"50","","0130","","2021-11-03","18:03:13","----","01","240"
"51","","0324","","2021-11-03","18:07:50","----","01","240"
"52","","0328","","2021-11-03","18:10:10","----","01","240"
"53","","0308","","2021-11-03","18:12:14","----","01","240"
"54","","0281","","2021-11-03","18:13:26","----","01","240"
"55","","0334","","2021-11-03","18:14:14","----","01","240"
"56","","5019","","2021-11-03","18:15:03","----","01","240"
"57","","5047","","2021-11-03","18:15:10","----","01","240"
"58","","0345","","2021-11-03","18:18:22","----","01","240"
"59","","0283","","2021-11-03","18:28:42","----","01","240"
"60","","0244","","2021-11-03","18:39:16","----","01","240"
"61","","0267","","2021-11-03","19:18:33","----","01","240"
"62","","0236","","2021-11-03","19:53:29","----","01","240"
"63","","0304","","2021-11-03","21:37:15","----","01","240"
"64","","0304","","2021-11-03","21:48:23","----","01","240"
"65","","0267","","2021-11-03","07:21:02","----","01","241"
"66","","0259","","2021-11-03","07:50:20","----","01","241"
"67","","0281","","2021-11-03","09:09:46","----","01","241"
"68","","5047","","2021-11-03","09:10:24","----","01","241"
"69","","0313","","2021-11-03","09:11:38","----","01","241"
"70","","0299","","2021-11-03","09:11:48","----","01","241"
